system:index,LST_C,Latitude,Longitude,NDVI,.geo,Humidity,Predicted_Temperature,LST_norm,NDVI_norm,Humidity_norm,UTEI
000000000000000008be_0,31.930000000000007,12.824753237968142,79.9431881747139,0.09021739,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.94556871021682,12.82345068080617]}",60,36.430778879400954,0.5972141613464843,0.32914921861852836,0.0,0.26806494272795595
00000000000000000f5d_0,32.82333333333332,12.877843671259606,80.16067030499923,0.14977054,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1611643784055,12.87734959785334]}",60,36.05689461131651,0.6749854904236741,0.4070127984088062,0.0,0.26797269201486784
00000000000000000982_0,30.100000000000023,13.165484225234676,79.86683137556373,-0.03131246,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.86472033464607,13.164810488771588]}",60,37.193363114060716,0.43789901334880765,0.17025335547148243,0.0,0.2676456578773252
0000000000000000022e_0,34.82000000000005,13.014477425974183,80.2063047214325,0.2830546,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20608014261148,13.01209689047127]}",60,35.21996258934821,0.8488102147417287,0.5812768640473522,0.0,0.26753335069437645
00000000000000001147_0,32.52333333333337,12.979532961421937,79.90689623723547,0.13013302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90963609885203,12.976164279106488]}",60,36.179871360780176,0.6488682530470093,0.3813374545285383,0.0,0.26753079851847106
00000000000000000c6e_0,32.910000000000025,12.854397642344086,80.1535736142547,0.15595777,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1521812255643,12.850400139329755]}",60,36.01769816542764,0.6825304701102701,0.41510237682381534,0.0,0.2674280932864548
0000000000000000116c_0,32.80333333333334,13.178240302269174,80.22166591279095,0.14890064,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22404644829388,13.173793641612784]}",60,36.06195782820385,0.6732443412652307,0.40587543576619933,0.0,0.26736890549903136
0000000000000000006c_0,31.581428571428603,12.914944092493744,80.06661669475191,0.067631334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.06234969715236,12.913282209218123]}",60,36.572018323524404,0.5668684188707385,0.29961877105188106,0.0,0.2672496478188574
000000000000000001a3_0,33.910000000000025,13.14122971256345,80.26514437254234,0.22337015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26896221249984,13.137861030248002]}",60,35.593829323007334,0.7695879280324984,0.503241614277796,0.0,0.2663463137547024
00000000000000000a44_0,31.612857142857195,12.88170642698132,79.83835478105715,0.070438474,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.83777087612248,12.87734959785334]}",60,36.553782877223725,0.5696045104054388,0.3032890046058153,0.0,0.2663155057996235
00000000000000000a7d_0,32.34200000000004,13.001182359769215,80.10272896917353,0.11905912,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.09828230851714,13.003113737630073]}",60,36.248523386458714,0.6330818340104458,0.3668587326433054,0.0,0.26622310136714045
00000000000000000c0d_0,29.986666666666736,12.902637173101304,80.03400784993838,-0.03766578,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03540023862877,12.904299056376926]}",60,37.23221753047748,0.42803250145095895,0.1619466204162726,0.0,0.26608588103468633
00000000000000000e4c_0,31.57666666666671,13.063166114373464,80.06023865623467,0.06829865,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.06234969715236,13.06599580751844]}",60,36.56698265535389,0.5664538595473001,0.30049126247527896,0.0,0.26596259707202113
00000000000000000408_0,33.84000000000003,13.085354501891215,80.2235523748876,0.21904762,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22404644829388,13.083962113200831]}",60,35.62067132763584,0.7634939059779433,0.4975900633598199,0.0,0.2659038426181234
00000000000000000eea_0,33.29666666666668,13.073676403197664,79.86449575582503,0.18291944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.86472033464607,13.074978960359635]}",60,35.84741031298698,0.7161926871735309,0.4503537807096575,0.0,0.2658389064638734
000000000000000001e8_0,33.703333333333376,13.106914068710084,79.80008654995366,0.21008404,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.80183826475769,13.110911571724417]}",60,35.6768196778479,0.7515960533952395,0.4858705081971369,0.0,0.2657255451981026
00000000000000000c59_0,32.462000000000046,13.025526703968856,80.2423271643257,0.12747875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24201275397625,13.021080043312464]}",60,36.19530275148483,0.6435287289611136,0.377867092945147,0.0,0.2656616360159666
00000000000000000078_0,33.620000000000005,13.152638316671768,80.23828474554716,0.20491597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24201275397625,13.155827335930393]}",60,35.70893290242389,0.7443412652350507,0.47911344445144516,0.0,0.2652278207836056
000000000000000004a0_0,32.98200000000003,13.00450612632046,79.99385315673824,0.16263664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9904844744228,13.003113737630073]}",60,35.97415257187705,0.6887986070806709,0.42383475667532433,0.0,0.26496385040534653
00000000000000000ecc_0,30.20750000000004,12.88215558462338,79.85775839119412,-0.02199074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.85573718180487,12.886332750694537]}",60,37.13298789187006,0.44725769007544836,0.18244116567132287,0.0,0.2648165244041255
00000000000000000cfa_0,32.53000000000003,13.099637714908717,80.10686121948048,0.13279492,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.10726546135834,13.101928418883222]}",60,36.16125417591485,0.6494486360998235,0.3848177920596973,0.0,0.2646308440401262
000000000000000005f2_0,33.19800000000004,13.031994574014517,80.22939142423438,0.17734322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23302960113507,13.03006319615366]}",60,35.88155836741308,0.7076030179918735,0.44306307566889735,0.0,0.2645399423229762
00000000000000000649_0,32.16428571428577,12.8665248986797,80.02825863212001,0.10878981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.02641708578757,12.868366445012146]}",60,36.31164002941656,0.6176104800596964,0.35343198294868644,0.0,0.26417849711101
00000000000000000c94_0,31.88333333333333,12.981868581160647,80.23451182135386,0.09014925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23302960113507,12.985147431947684]}",60,36.42859213058256,0.5931514799767794,0.32906012804436213,0.0,0.2640913519324173
00000000000000000cbb_0,30.06500000000005,12.886377666458742,79.84563113485852,-0.03076923,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.84675402896367,12.886332750694537]}",60,37.18748104358045,0.4348520023215321,0.17096360895848475,0.0,0.26388839336304737
000000000000000003af_0,34.075000000000045,12.938659615994498,79.86413642971138,0.23629935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.86472033464607,12.940231667741708]}",60,35.51099969009539,0.7839524085896681,0.5201460735016064,0.0,0.2638063350880617
00000000000000000b3e_0,31.00333333333333,13.139253418938386,80.19929786221637,0.031839956,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19709698977029,13.137861030248002]}",60,36.79436223660159,0.5165409170052184,0.2528228447791819,0.0,0.26371807222603655
00000000000000000ac3_0,33.54000000000002,13.081671409226326,80.25831717638303,0.20086661,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25997905965865,13.083962113200831]}",60,35.73325237714223,0.7373766686012737,0.47381905338297003,0.0,0.2635576152183037
00000000000000000625_0,32.196666666666715,13.13305504347796,80.00571091848862,0.11147011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.00845078010519,13.128877877406808]}",60,36.29436444429737,0.6204294834590822,0.3569363778112904,0.0,0.2634931056477918
00000000000000000c33_0,33.27000000000004,12.928059495641888,79.8635076090125,0.18295455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.86472033464607,12.931248514900513]}",60,35.84563223787742,0.7138711549622734,0.45039968575895273,0.0,0.26347146920332065
00000000000000001093_0,34.410000000000025,13.026245356196153,80.17944509443733,0.25886524,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1791306840879,13.03006319615366]}",60,35.36912680020257,0.8131166569936128,0.5496501547559756,0.0,0.26346650223763723
0000000000000000002d_0,32.0866666666667,12.956805584733711,79.98262421568674,0.10431768,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9815013215816,12.958197973424099]}",60,36.33911336654443,0.6108531630876359,0.3475848354663535,0.0,0.26326832762128244
00000000000000001151_0,30.96428571428578,12.94422917075604,80.03355869229632,0.03008153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03540023862877,12.940231667741708]}",60,36.80467616454679,0.5131415305530229,0.2505237666757348,0.0,0.26261776387728814
0000000000000000063e_0,31.08000000000004,12.852331517190612,79.95109334921415,0.03809834,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.95455186305801,12.850400139329755]}",60,36.754085130561485,0.523215322112593,0.26100545446384504,0.0,0.262209867648748
0000000000000000026f_0,34.360000000000014,13.138804261296327,80.2287626035355,0.2573543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23302960113507,13.137861030248002]}",60,35.37704696242791,0.8087637840975006,0.5476746556052451,0.0,0.2610891284922555
000000000000000001a7_0,32.622000000000014,13.027323334537094,79.97364106284554,0.14194374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.97251816874041,13.03006319615366]}",60,36.101225162583255,0.6574579222286672,0.3967795417917751,0.0,0.26067838043689207
00000000000000000f43_0,34.30000000000001,13.11320227569892,80.157346538448,0.25367993,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1611643784055,13.110911571724417]}",60,35.39983559275608,0.8035403366221665,0.5428705503366908,0.0,0.26066978628547566
0000000000000000082c_0,31.38142857142861,12.823765091155613,80.08215754916719,0.059555557,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08031600283475,12.82345068080617]}",60,36.618202298211436,0.5494569272862933,0.28905998605380806,0.0,0.2603969412324852
00000000000000000064_0,31.57000000000005,13.066040723282644,80.07559984759311,0.072323464,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.07133284999355,13.06599580751844]}",60,36.53787406254235,0.5658734764944859,0.305753560540621,0.0,0.2601199159538649
0000000000000000098e_0,32.610000000000014,12.866165572566052,80.15932283207306,0.14163484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1611643784055,12.868366445012146]}",60,36.10274254021763,0.6564132327336005,0.3963756662655063,0.0,0.26003756646809423
000000000000000004bc_0,32.93000000000001,12.878382660430075,80.16677884893124,0.16301969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1701475312467,12.87734959785334]}",60,35.968440001681394,0.684271619268713,0.424335580632389,0.0,0.25993603863632403
0000000000000000021c_0,32.05333333333334,12.904433803669544,79.95271031672556,0.10483609,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.95455186305801,12.904299056376926]}",60,36.333503913979555,0.6079512478235594,0.34826263770517846,0.0,0.2596886101183809
00000000000000000a5a_0,33.462000000000046,13.004326463263634,80.0040041194488,0.19866815,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.00845078010519,13.003113737630073]}",60,35.7444757922973,0.7305861868833419,0.4709446468129442,0.0,0.2596415400703977
000000000000000012d2_0,33.2166666666667,12.858440061122623,80.1919316768866,0.18240541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.18811383692909,12.859383292170952]}",60,35.84649671005398,0.7092280905397539,0.4496817051616874,0.0,0.2595463853780665
00000000000000000519_0,33.38500000000005,12.928688316340772,80.08916440838333,0.19365391,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08929915567595,12.931248514900513]}",60,35.77585384675723,0.7238827626233304,0.4643887102029143,0.0,0.2594940524204161
00000000000000001324_0,33.35000000000002,13.038462444060176,80.11171212201472,0.19142126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.10726546135834,13.039046348994855]}",60,35.78978435263922,0.7208357515960504,0.46146960145016547,0.0,0.25936615014588493
000000000000000007d1_0,32.650000000000034,13.02067580143461,80.1221325793105,0.14486487,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.12523176704072,13.021080043312464]}",60,36.081979733230725,0.6598955310504913,0.4005988131289382,0.0,0.25929671792155307
00000000000000000b54_0,35.29000000000002,13.112034465829565,79.81957999161905,0.32098028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81980457044008,13.110911571724417]}",60,34.97619354835576,0.8897272199651738,0.6308633126362271,0.0,0.2588639073289467
00000000000000000b65_0,31.713333333333367,12.926262865073648,79.82155628524411,0.083104394,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81980457044008,12.922265362059317]}",60,36.469136421814426,0.5783517121300039,0.3198492347957763,0.0,0.2585024773342276
000000000000000005b8_0,33.55000000000001,12.933449387346604,80.09626109912786,0.20571533,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.09828230851714,12.931248514900513]}",60,35.69921791008418,0.7382472431804952,0.4801585786070886,0.0,0.25808866457340657
0000000000000000125e_0,32.31,12.894731998601053,80.1409073687486,0.12319105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.14319807272311,12.895315903535732]}",60,36.217199156685304,0.6302959953569309,0.3722610809866398,0.0,0.25803491437029114
00000000000000000309_0,30.886666666666716,12.81684806346789,80.0454164540467,0.028522039,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04438339146996,12.814467527964975]}",60,36.811360821110945,0.5063842135809629,0.2484847888565813,0.0,0.25789942472438154
000000000000000002a9_0,34.57000000000005,13.03531834056576,80.1731568874485,0.27387267,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1701475312467,13.039046348994855]}",60,35.271177598002886,0.8270458502611717,0.5692718241933102,0.0,0.2577740260678615
00000000000000000212_0,34.34000000000003,13.0754730337659,79.90456061749676,0.258594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90065294601084,13.074978960359635]}",60,35.367053112333316,0.8070226349390577,0.5492955183113489,0.0,0.25772711662770875
00000000000000000a5d_0,31.487142857142885,12.9138661141528,79.84311585206298,0.06865178,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.84675402896367,12.913282209218123]}",60,36.55933425249253,0.5586601442666423,0.3009529671194722,0.0,0.2577071771471701
00000000000000000b1d_0,32.46600000000001,13.014297762917362,79.95432728423698,0.13404626,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.95455186305801,13.01209689047127]}",60,36.14865690301584,0.643876958792799,0.38645387364286743,0.0,0.2574230851499316
00000000000000000c95_0,32.123333333333335,13.028041986764393,80.0950034577301,0.1115821,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.09828230851714,13.03006319615366]}",60,36.289364554075455,0.6140452698781149,0.3570828006671882,0.0,0.2569624692109267
00000000000000001094_0,32.47800000000001,12.915483081664217,79.9025843238717,0.13539445,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90065294601084,12.913282209218123]}",60,36.13972169302288,0.6449216482878657,0.3882165830820399,0.0,0.2567050652058258
00000000000000000915_0,32.01000000000005,13.074664550010194,80.12078510638433,0.10428702,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.12523176704072,13.074978960359635]}",60,36.334940691861625,0.6041787579802662,0.34754474863036966,0.0,0.25663400934989655
000000000000000009d8_0,34.78333333333336,13.113561601812568,80.25202896939419,0.2889746,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25099590681745,13.110911571724417]}",60,35.175608872874214,0.8456181079512453,0.5890170489470334,0.0,0.2566010590042118
00000000000000000e43_0,33.170000000000016,12.901379531703538,80.1798942520794,0.1816775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1791306840879,12.904299056376926]}",60,35.849019006117395,0.7051654091700486,0.448729989284943,0.0,0.25643541988510554
00000000000000000a7b_0,33.73400000000004,12.960578508927014,79.82613769319312,0.21925487,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.82878772328128,12.958197973424099]}",60,35.61312036427366,0.7542658154381874,0.49786103520449204,0.0,0.25640478023369534
00000000000000000ba7_0,34.10000000000002,13.08607315411851,80.19552493802307,0.24399126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19709698977029,13.083962113200831]}",60,35.45753143601332,0.7861288450377217,0.5302029663448,0.0,0.2559258786929217
00000000000000000a8e_0,31.680000000000007,12.89365402026011,80.02601284390971,0.082881905,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.02641708578757,12.895315903535732]}",60,36.46881506456139,0.5754497968659273,0.31955833851230586,0.0,0.2558914583536215
000000000000000000b1_0,32.33000000000004,13.011602817065002,80.12860044935617,0.12632777,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.12523176704072,13.01209689047127]}",60,36.19595673019613,0.6320371445153787,0.37636222841544514,0.0,0.2556749160999336
0000000000000000130b_0,32.396666666666704,12.96821418884203,80.25777818721255,0.13078953,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25997905965865,12.967181126265293]}",60,36.16793004973355,0.637840975043527,0.382195817499567,0.0,0.25564515754396
000000000000000006da_0,31.55000000000001,13.09568512765859,79.99816507010202,0.07452448,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.999467627264,13.092945266042026]}",60,36.52101891201032,0.5641323273360381,0.30863130898777585,0.0,0.2555010183482623
0000000000000000004f_0,31.164285714285768,12.835982179019636,80.07946260331482,0.04911479,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08031600283475,12.832433833647364]}",60,36.68028420944427,0.5305530221374677,0.2754090625614957,0.0,0.25514395957597197
00000000000000000a55_0,31.713333333333367,12.92356791922129,79.81535790978369,0.08575478,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81980457044008,12.922265362059317]}",60,36.4502195468002,0.5783517121300039,0.3233145181902909,0.0,0.255037193939713
00000000000000000933_0,32.06200000000001,13.015914730428776,79.94157120720249,0.108978756,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.94556871021682,13.01209689047127]}",60,36.304432465355994,0.6087057457922191,0.35367902297842546,0.0,0.2550267228137937
000000000000000005ac_0,31.896666666666704,12.839485608627704,79.9139030964516,0.09825196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90963609885203,12.84141698648856]}",60,36.371523558156234,0.5943122460824126,0.3396541269613377,0.0,0.25465811912107494
00000000000000000447_0,31.980000000000015,12.899582901135298,80.22993041340484,0.103960395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23302960113507,12.895315903535732]}",60,36.33555353039495,0.6015670342425965,0.3471176983106301,0.0,0.2544493359319664
00000000000000000ad2_0,33.38500000000005,12.934707028744372,80.09060171283791,0.19757174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08929915567595,12.931248514900513]}",60,35.7478907121659,0.7238827626233304,0.46951113057546795,0.0,0.25437163204786245
00000000000000000b3f_0,34.190000000000055,13.16242995326867,80.28679377088962,0.25117296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.28692851818224,13.164810488771588]}",60,35.411427991310525,0.7939640162507251,0.5395927781512257,0.0,0.25437123809949935
0000000000000000134f_0,32.55500000000001,13.039720085457944,79.87536537076288,0.14273243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.87370348748726,13.039046348994855]}",60,36.09175816793884,0.6516250725478772,0.39781072531010775,0.0,0.2538143472377694
000000000000000004e5_0,34.110000000000014,13.09568512765859,80.20351994405173,0.24640343,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20608014261148,13.092945266042026]}",60,35.440887610098066,0.7869994196169432,0.533356790974777,0.0,0.25364262864216625
000000000000000004af_0,32.49000000000001,13.196655765593624,80.18474515461364,0.13869537,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.18811383692909,13.20074310013637]}",60,36.116849060576534,0.6459663377829328,0.39253241604471817,0.0,0.2534339217382146
000000000000000006ab_0,33.370000000000005,12.855565452213442,80.17809762151116,0.19731857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1791306840879,12.859383292170952]}",60,35.74883848069134,0.7225769007544933,0.46918011999927667,0.0,0.25339678075521666
00000000000000000327_0,32.78000000000003,12.9176390383461,80.12150375861162,0.15826528,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.12523176704072,12.913282209218123]}",60,35.993782065657626,0.6712130005803809,0.41811936230656255,0.0,0.25309363827381837
00000000000000000dfe_0,34.49666666666673,12.984204200899358,79.83709713965938,0.27261975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.83777087612248,12.985147431947684]}",60,35.275919621553406,0.8206616366802093,0.5676336768175487,0.0,0.2530279598626606
00000000000000000e29_0,34.75000000000006,13.08930708914134,80.18959605714788,0.2895899,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.18811383692909,13.092945266042026]}",60,35.16930787725858,0.8427161926871736,0.5898215313404074,0.0,0.2528946613467662
00000000000000000a01_0,31.494000000000028,13.079695115601265,79.8379056234151,0.07301212,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.83777087612248,13.083962113200831]}",60,36.52860552615474,0.5592571096923948,0.3066539532386404,0.0,0.2526031564537544
00000000000000000894_0,32.617999999999995,12.952314008313117,79.92612018431562,0.1478738,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.92760240453443,12.949214820582903]}",60,36.058670807885036,0.6571096923969768,0.404532879775931,0.0,0.2525768126210458
000000000000000001d6_0,31.860000000000014,13.07816797961826,80.11862914970244,0.09746425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.11624861419953,13.074978960359635]}",60,36.37504547628855,0.5911201392919292,0.3386242247573972,0.0,0.252495914534532
00000000000000000a83_0,35.07000000000005,13.053554140833384,79.89072656212132,0.31149778,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.89166979316965,13.057012654677246]}",60,35.0312722624313,0.8705745792222861,0.6184652884282497,0.0,0.25210929079403643
00000000000000001097_0,31.970000000000027,13.154973936410478,79.91219629741177,0.10532601,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90963609885203,13.155827335930393]}",60,36.32523377942909,0.6006964596633755,0.3489031903041737,0.0,0.25179326935920177
00000000000000000b8c_0,30.914000000000044,13.012501132349122,80.09635093065627,0.03523132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.09828230851714,13.01209689047127]}",60,36.7650396415283,0.5087637840975034,0.25725692998562144,0.0,0.251506854111882
00000000000000000b74_0,31.57285714285717,12.873352094839008,79.98792427586305,0.07916987,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9904844744228,12.87734959785334]}",60,36.48917215724744,0.5661222120885476,0.31470498762479104,0.0,0.2514172244637566
00000000000000001010_0,31.436666666666724,13.107722552465791,80.13363101494724,0.07040657,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.13421491988191,13.110911571724417]}",60,36.5439183046775,0.5542658154381894,0.3032472912850316,0.0,0.25101852415315784
000000000000000012b0_0,34.47000000000003,12.976299026399106,79.84347517817663,0.2726032,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.84675402896367,12.976164279106488]}",60,35.27451026472232,0.8183401044689469,0.5676120382938848,0.0,0.25072806617506205
0000000000000000044e_0,30.660000000000025,12.814332780672355,80.11162229048631,0.019026909,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.10726546135834,12.814467527964975]}",60,36.866147810380184,0.4866511897852557,0.23607025138250878,0.0,0.25058093840274687
00000000000000000516_0,33.57000000000005,12.995253478894028,80.01810766940946,0.21283354,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.01743393294637,12.994130584788879]}",60,35.649557981880015,0.739988392338943,0.4894653795453925,0.0,0.2505230127935505
00000000000000000017_0,32.43000000000001,12.9176390383461,80.16138895722654,0.13701068,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1611643784055,12.913282209218123]}",60,36.125436541382214,0.6407428903075987,0.3903297450821094,0.0,0.2504131452254893
00000000000000001343_0,29.986666666666736,12.90649992882302,80.0379604371885,-0.025167251,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03540023862877,12.904299056376926]}",60,37.143010482540056,0.42803250145095895,0.17828799295580414,0.0,0.2497445084951548
000000000000000005ec_0,32.10200000000003,12.965159916876024,80.03104340950078,0.116005875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03540023862877,12.967181126265293]}",60,36.256568301045704,0.6121880441091099,0.3628667257439765,0.0,0.24932131836513338
000000000000000007fd_0,31.654000000000053,12.830232961201272,80.1641737346073,0.08625731,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1611643784055,12.832433833647364]}",60,36.443234142365306,0.5731863029599533,0.3239715579061079,0.0,0.24921474505384544
000000000000000010f7_0,31.653333333333364,12.92132213101099,79.9740003889592,0.08658137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.97251816874041,12.922265362059317]}",60,36.44088300827974,0.5731282646546698,0.3243952545815455,0.0,0.24873301007312432
000000000000000003d9_0,34.110000000000014,13.038013286418115,80.15860417984575,0.25018874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1611643784055,13.039046348994855]}",60,35.41387032425363,0.7869994196169432,0.5383059462623805,0.0,0.2486934733545627
00000000000000000c9b_0,34.73000000000002,13.13242622277908,80.23064906563215,0.29177898,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23302960113507,13.128877877406808]}",60,35.15253791877788,0.8409750435287253,0.592683673901251,0.0,0.24829136962747433
000000000000000000c1_0,32.73000000000002,12.874519904708364,80.18267902946016,0.15901716,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1791306840879,12.87734959785334]}",60,35.9855515678962,0.6668601276842683,0.4191024180873686,0.0,0.2477577095968997
00000000000000000d28_0,29.23400000000004,13.0123214692923,80.03571464897821,-0.07370586,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03540023862877,13.01209689047127]}",60,37.44633698577937,0.36250725478815937,0.11482552531503958,0.0,0.24768172947311978
0000000000000000015a_0,33.05666666666673,13.103141144516782,80.16390424002206,0.1808999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1611643784055,13.101928418883222]}",60,35.848077257615415,0.6952988972722003,0.4477133055386605,0.0,0.24758559173353978
00000000000000000a47_0,33.77000000000004,12.937491806125143,79.90851320474688,0.22859664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90963609885203,12.940231667741708]}",60,35.548506479072564,0.7573998839233878,0.5100750600508255,0.0,0.24732482387256227
00000000000000000e5a_0,30.18428571428575,12.87990979641308,79.85057186892118,-0.01010101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.84675402896367,12.87734959785334]}",60,37.0467963615627,0.4452367133736823,0.1979865556387698,0.0,0.24725015773491252
00000000000000000d79_0,32.52000000000004,12.913147461925504,80.16875514255631,0.14566624,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1701475312467,12.913282209218123]}",60,36.06881356276683,0.648578061520602,0.40164657528654923,0.0,0.2469314862340528
000000000000000002af_0,32.08000000000004,13.126317678847066,79.941032218032,0.11642743,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.93658555737562,13.128877877406808]}",60,36.252299321089396,0.6102727800348218,0.36341789358948073,0.0,0.24685488644534104
00000000000000000dee_0,32.43000000000001,13.142038196319158,80.11045448061695,0.13976458,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.10726546135834,13.137861030248002]}",60,36.10578084515469,0.6407428903075987,0.3939303692704932,0.0,0.2468125210371055
00000000000000000fc2_0,31.798,13.128743130114188,80.0004108583123,0.097910695,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.999467627264,13.128877877406808]}",60,36.368307625057454,0.5857225769007495,0.33920793537353533,0.0,0.24651464152721414
00000000000000001342_0,31.52000000000004,13.158118039904895,79.9176760206449,0.0795569,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.91861925169323,13.155827335930393]}",60,36.48338208258562,0.5615206035983733,0.3152110152872443,0.0,0.24630958831112898
