system:index,LST_C,Latitude,Longitude,NDVI,.geo
00000000000000000f00_0,32.01666666666671,13.029030133576923,80.02223991971641,0.44174924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.02641708578757,13.03006319615366]}"
0000000000000000122b_0,30.623333333333335,13.029119965105334,79.92028113496885,0.25321376,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.91861925169323,13.03006319615366]}"
00000000000000000638_0,34.26000000000005,13.029209796633745,80.17082126770978,-0.015262515,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1701475312467,13.03006319615366]}"
0000000000000000128d_0,30.643333333333374,13.029209796633745,79.88434852360407,0.31871054,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.88268664032846,13.03006319615366]}"
000000000000000001a8_0,34.01000000000005,13.02938945969057,80.16138895722654,0.13040113,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1611643784055,13.03006319615366]}"
000000000000000002b5_0,32.01666666666671,13.02938945969057,80.02700099072224,0.43104362,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.02641708578757,13.03006319615366]}"
00000000000000000eef_0,32.33000000000004,13.02938945969057,80.10452559974176,0.17047662,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.10726546135834,13.03006319615366]}"
000000000000000004c0_0,33.245000000000005,13.029479291218982,80.24825604520089,0.08865468,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25099590681745,13.03006319615366]}"
000000000000000004df_0,34.01000000000005,13.029479291218982,80.16031097888559,0.18758771,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1611643784055,13.03006319615366]}"
000000000000000009b3_0,34.410000000000025,13.029479291218982,80.17818745303957,0.08264984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1791306840879,13.03006319615366]}"
000000000000000000d7_0,31.898000000000025,13.029569122747393,80.27951741708824,0.017839445,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.27794536534104,13.03006319615366]}"
000000000000000009e5_0,32.622000000000014,13.029658954275805,79.97157493769207,0.21271239,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.97251816874041,13.03006319615366]}"
0000000000000000135b_0,30.176666666666733,13.02983861733263,79.90348263915581,0.58497316,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90065294601084,13.03006319615366]}"
00000000000000000258_0,30.010000000000048,13.030018280389454,79.81499858367005,0.47690096,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81082141759889,13.03006319615366]}"
00000000000000000262_0,32.23333333333335,13.030018280389454,80.01855682705153,-0.03204328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.01743393294637,13.03006319615366]}"
00000000000000000ed3_0,33.198000000000036,13.030018280389454,80.23505081052433,0.09040794,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23302960113507,13.03006319615366]}"
00000000000000001261_0,32.71800000000002,13.030108111917865,80.23909322930287,0.37308723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24201275397625,13.03006319615366]}"
0000000000000000098d_0,29.256666666666717,13.030197943446277,80.07047945047363,-0.09786972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.07133284999355,13.03006319615366]}"
00000000000000000f47_0,32.860000000000014,13.030197943446277,80.00068035289755,0.09942109,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.999467627264,13.03006319615366]}"
0000000000000000096a_0,30.663333333333355,13.030287774974688,79.89333167644527,0.045932483,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.89166979316965,13.03006319615366]}"
0000000000000000107f_0,30.555000000000007,13.030287774974688,79.94336783777072,0.30595633,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.94556871021682,13.03006319615366]}"
0000000000000000054e_0,30.663333333333355,13.03073693261675,79.89324184491686,-0.0896268,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.89166979316965,13.03006319615366]}"
00000000000000000b08_0,32.903333333333364,13.03073693261675,80.00741771752844,0.41169268,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.00845078010519,13.03006319615366]}"
00000000000000000b80_0,30.843333333333362,13.03082676414516,79.86404659818297,0.1845238,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.86472033464607,13.03006319615366]}"
000000000000000000d2_0,34.03000000000003,13.030916595673572,80.2025317972392,0.20618287,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20608014261148,13.03006319615366]}"
00000000000000000ef1_0,28.338000000000022,13.030916595673572,79.83467168839226,0.49277797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.83777087612248,13.03006319615366]}"
000000000000000012d5_0,29.560000000000002,13.030916595673572,79.82344274734076,0.49385068,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81980457044008,13.03006319615366]}"
0000000000000000056c_0,32.860000000000014,13.031096258730397,79.99906338538614,0.32014695,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.999467627264,13.03006319615366]}"
00000000000000000952_0,34.00000000000006,13.031096258730397,80.19929786221637,0.079909414,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19709698977029,13.03006319615366]}"
0000000000000000056f_0,32.33000000000004,13.031186090258808,80.10506458891224,0.3931956,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.10726546135834,13.03006319615366]}"
000000000000000008ec_0,31.878000000000043,13.031186090258808,80.26972578049134,0.07076923,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26896221249984,13.03006319615366]}"
0000000000000000068c_0,29.560000000000002,13.03127592178722,79.82416139956806,0.48906595,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81980457044008,13.03006319615366]}"
00000000000000000f5c_0,30.843333333333362,13.03127592178722,79.86593306027962,0.38712904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.86472033464607,13.03006319615366]}"
00000000000000000fb7_0,32.860000000000014,13.03127592178722,80.00346513027831,0.363682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.999467627264,13.03006319615366]}"
00000000000000000d25_0,30.80200000000002,13.031635247900867,79.85946519023396,0.30747217,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.85573718180487,13.03006319615366]}"
00000000000000001193_0,31.450000000000045,13.031635247900867,79.9868462975221,0.36041787,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9904844744228,13.03006319615366]}"
000000000000000005f2_0,33.198000000000036,13.031994574014517,80.22939142423438,0.17734322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23302960113507,13.03006319615366]}"
000000000000000008f2_0,34.410000000000025,13.031994574014517,80.17603149635768,0.09147935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1791306840879,13.03006319615366]}"
00000000000000000a3c_0,30.77000000000004,13.031994574014517,79.87635351757541,0.43387046,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.87370348748726,13.03006319615366]}"
00000000000000000a50_0,32.33000000000004,13.031994574014517,80.1077595347646,0.09918393,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.10726546135834,13.03006319615366]}"
00000000000000000f5f_0,31.923333333333346,13.031994574014517,80.03957740469993,0.33881038,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03540023862877,13.03006319615366]}"
000000000000000000aa_0,30.443333333333328,13.032084405542928,79.91129798212765,0.48862478,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90963609885203,13.03006319615366]}"
00000000000000000116_0,32.07000000000005,13.032084405542928,80.12114443249797,0.26569495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.12523176704072,13.03006319615366]}"
000000000000000001ca_0,29.422000000000025,13.032264068599751,79.84832608071088,0.40722147,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.84675402896367,13.03006319615366]}"
000000000000000009b4_0,30.190000000000055,13.032353900128165,79.93788811453759,0.52684873,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.93658555737562,13.03006319615366]}"
00000000000000000757_0,32.13000000000005,13.032623394713399,80.25643071428638,0.04538939,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25997905965865,13.03006319615366]}"
00000000000000000ab1_0,32.860000000000014,13.032713226241812,79.99591928189172,0.30312034,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.999467627264,13.03006319615366]}"
0000000000000000037d_0,31.898000000000025,13.032892889298635,80.2814937107133,0.004086398,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.27794536534104,13.03006319615366]}"
000000000000000005d3_0,31.450000000000045,13.032892889298635,79.99367349368141,0.3517573,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9904844744228,13.03006319615366]}"
00000000000000000836_0,32.01666666666671,13.032892889298635,80.02789930600638,0.46411484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.02641708578757,13.03006319615366]}"
00000000000000000394_0,33.198000000000036,13.033162383883871,80.2348711474675,0.24498747,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23302960113507,13.03006319615366]}"
00000000000000000cd6_0,28.50600000000003,13.033162383883871,79.83152758489784,0.4987437,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.82878772328128,13.03006319615366]}"
00000000000000000e09_0,30.643333333333374,13.033162383883871,79.88488751277454,0.28406206,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.88268664032846,13.03006319615366]}"
000000000000000000f1_0,30.190000000000055,13.033342046940696,79.93815760912283,0.26421583,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.93658555737562,13.03006319615366]}"
00000000000000000f03_0,30.958000000000027,13.033521709997519,79.8034103165049,0.4809545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.80183826475769,13.03006319615366]}"
0000000000000000114a_0,28.50600000000003,13.033521709997519,79.82550887249424,0.39233038,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.82878772328128,13.03006319615366]}"
00000000000000000f06_0,32.13000000000005,13.03361154152593,80.25912566013874,0.13409021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25997905965865,13.03006319615366]}"
0000000000000000042d_0,29.943333333333328,13.033791204582755,80.06661669475191,-0.064545184,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.06234969715236,13.03006319615366]}"
00000000000000000443_0,34.00000000000006,13.033791204582755,80.19992668291526,0.21292776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19709698977029,13.03006319615366]}"
000000000000000008e1_0,30.555000000000007,13.033791204582755,79.94202036484454,0.08019495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.94556871021682,13.03006319615366]}"
00000000000000001002_0,32.190000000000055,13.033791204582755,80.13650562385642,0.0018374558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.13421491988191,13.03006319615366]}"
00000000000000000e5f_0,31.923333333333346,13.03397086763958,80.03517565980773,0.34610027,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03540023862877,13.03006319615366]}"
00000000000000001028_0,32.13000000000005,13.034060699167991,80.2581375133262,0.23994039,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25997905965865,13.03006319615366]}"
00000000000000001354_0,30.623333333333335,13.034060699167991,79.91650821077555,0.2881119,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.91861925169323,13.03006319615366]}"
0000000000000000092d_0,32.13000000000005,13.034150530696403,80.25580189358749,0.37003058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25997905965865,13.03006319615366]}"
00000000000000000a36_0,32.49666666666673,13.034330193753227,80.11485622550914,0.14619103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.11624861419953,13.03006319615366]}"
00000000000000000ab4_0,29.256666666666717,13.03450985681005,80.06814383073493,-0.048207663,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.07133284999355,13.03006319615366]}"
000000000000000010a5_0,30.643333333333374,13.034599688338462,80.06769467309286,-0.08246225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.07133284999355,13.039046348994855]}"
00000000000000000471_0,29.876666666666722,13.034689519866875,79.8101476811358,0.18017216,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81082141759889,13.039046348994855]}"
00000000000000000be3_0,32.50000000000006,13.034689519866875,79.88551633347342,0.33933333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.88268664032846,13.039046348994855]}"
00000000000000000df0_0,28.954000000000065,13.034779351395287,79.82712584000565,0.21324812,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.82878772328128,13.039046348994855]}"
000000000000000005ab_0,31.350000000000023,13.034869182923698,80.09823739275292,0.22006841,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.09828230851714,13.039046348994855]}"
000000000000000006fa_0,32.31400000000002,13.034869182923698,80.2724207263437,0.059808612,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26896221249984,13.039046348994855]}"
00000000000000000876_0,30.5866666666667,13.034869182923698,80.07937277178641,0.3559491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08031600283475,13.039046348994855]}"
00000000000000000431_0,34.57000000000005,13.035048845980523,80.17459419190308,0.0782881,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1701475312467,13.039046348994855]}"
00000000000000000a76_0,34.06,13.035048845980523,80.21654551567147,0.017970134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21506329545268,13.039046348994855]}"
00000000000000000a94_0,31.08200000000005,13.035048845980523,80.00427361403402,0.28735632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.00845078010519,13.039046348994855]}"
00000000000000000a77_0,30.810000000000002,13.035138677508934,79.90123685094552,0.36911196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90065294601084,13.039046348994855]}"
0000000000000000041d_0,34.235000000000014,13.035228509037346,80.22283372266031,0.10243902,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22404644829388,13.039046348994855]}"
000000000000000011b3_0,29.940000000000055,13.035228509037346,79.82155628524411,0.50105774,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81980457044008,13.039046348994855]}"
00000000000000001250_0,29.04000000000002,13.035228509037346,79.92180827095186,0.4863606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.91861925169323,13.039046348994855]}"
000000000000000002a9_0,34.57000000000005,13.035318340565759,80.1731568874485,0.27387267,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1701475312467,13.039046348994855]}"
00000000000000000093_0,32.50000000000006,13.03540817209417,79.88129425163807,0.37972048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.88268664032846,13.039046348994855]}"
000000000000000002c0_0,34.06,13.03540817209417,80.21097596090992,0.04181296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21506329545268,13.039046348994855]}"
000000000000000005bc_0,33.43333333333334,13.03540817209417,79.96474774153276,0.2905591,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.96353501589921,13.039046348994855]}"
00000000000000000715_0,32.190000000000055,13.03540817209417,79.86413642971138,0.1460371,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.86472033464607,13.039046348994855]}"
00000000000000000997_0,34.50000000000006,13.03540817209417,80.18438582849998,0.22112398,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.18811383692909,13.039046348994855]}"
00000000000000000278_0,34.275000000000034,13.035587835150993,80.23981188153016,0.16623712,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24201275397625,13.039046348994855]}"
00000000000000000fdd_0,31.245000000000005,13.035677666679407,80.09347632174709,0.06803011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08929915567595,13.039046348994855]}"
000000000000000004e9_0,30.640000000000043,13.035767498207818,79.92971344545211,0.16903915,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.92760240453443,13.039046348994855]}"
00000000000000000c2a_0,30.235000000000014,13.035947161264643,79.85317698324512,0.25546995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.85573718180487,13.039046348994855]}"
00000000000000000aa3_0,31.393333333333374,13.036036992793054,80.0581725310812,0.12825702,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.06234969715236,13.039046348994855]}"
00000000000000000df5_0,34.52000000000004,13.036036992793054,80.17522301260198,0.3022364,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1791306840879,13.039046348994855]}"
00000000000000001167_0,29.04000000000002,13.036216655849877,79.91489124326414,0.09483568,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.91861925169323,13.039046348994855]}"
0000000000000000049a_0,32.85400000000004,13.03630648737829,79.95306964283921,0.23783965,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.95455186305801,13.039046348994855]}"
000000000000000005a7_0,29.876666666666722,13.036665813491938,79.80960869196532,0.20525979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81082141759889,13.039046348994855]}"
00000000000000000593_0,31.454000000000065,13.03675564502035,79.99852439621566,0.3513694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.999467627264,13.039046348994855]}"
000000000000000001c5_0,32.923333333333346,13.036845476548761,79.97516819882856,0.29565978,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.97251816874041,13.039046348994855]}"
00000000000000000759_0,34.110000000000014,13.036935308077174,80.16102963111288,0.19704588,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1611643784055,13.039046348994855]}"
000000000000000002c8_0,33.59000000000003,13.037025139605586,80.14881254324885,0.4046744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1521812255643,13.039046348994855]}"
00000000000000000384_0,31.706666666666706,13.037025139605586,80.01972463692088,0.3842482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.01743393294637,13.039046348994855]}"
00000000000000000613_0,34.06,13.037294634190822,80.214479390518,0.35194921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21506329545268,13.039046348994855]}"
00000000000000000e54_0,31.393333333333374,13.037294634190822,80.06473023265526,0.31980056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.06234969715236,13.039046348994855]}"
00000000000000000182_0,32.50000000000006,13.037384465719233,79.88156374622329,0.34773722,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.88268664032846,13.039046348994855]}"
0000000000000000053b_0,32.923333333333346,13.037384465719233,79.9754376934138,0.3143535,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.97251816874041,13.039046348994855]}"
00000000000000000848_0,33.950000000000045,13.037384465719233,80.13677511844165,0.14938651,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.13421491988191,13.039046348994855]}"
00000000000000000a11_0,33.80000000000001,13.037384465719233,80.25616121970114,0.0668514,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25997905965865,13.039046348994855]}"
000000000000000003a2_0,33.78000000000003,13.037564128776058,80.14512945058397,0.15809451,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.14319807272311,13.039046348994855]}"
00000000000000000de2_0,31.706666666666706,13.03765396030447,80.01325676687522,0.2437312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.01743393294637,13.039046348994855]}"
00000000000000000963_0,34.52000000000004,13.037743791832881,80.1821400402897,0.099684544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1791306840879,13.039046348994855]}"
00000000000000000be1_0,34.235000000000014,13.037743791832881,80.22741513060932,0.14027432,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22404644829388,13.039046348994855]}"
000000000000000003b8_0,31.454000000000065,13.037833623361292,80.00139900512484,0.38289472,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.999467627264,13.039046348994855]}"
000000000000000007cc_0,33.35000000000002,13.037833623361292,80.10299846375877,0.11316188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.10726546135834,13.039046348994855]}"
0000000000000000117b_0,30.640000000000043,13.037833623361292,79.92540153208833,0.4390244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.92760240453443,13.039046348994855]}"
000000000000000003d9_0,34.110000000000014,13.038013286418117,80.15860417984575,0.25018874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1611643784055,13.039046348994855]}"
00000000000000000ee4_0,33.53666666666669,13.038013286418117,80.11189178507155,0.101829655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.11624861419953,13.039046348994855]}"
000000000000000011a2_0,29.665999999999997,13.038013286418117,79.8470684393131,-0.031103536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.84675402896367,13.039046348994855]}"
000000000000000005f1_0,32.50000000000006,13.03819294947494,79.87832981120047,0.29950994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.88268664032846,13.039046348994855]}"
00000000000000000c7d_0,30.810000000000002,13.038282781003353,79.90006904107616,0.16254036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90065294601084,13.039046348994855]}"
00000000000000001324_0,33.35000000000002,13.038462444060176,80.11171212201472,0.19142126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.10726546135834,13.039046348994855]}"
000000000000000001eb_0,29.876666666666722,13.03855227558859,79.80906970279486,0.4439334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81082141759889,13.039046348994855]}"
00000000000000001009_0,34.235000000000014,13.03855227558859,80.22481001628537,0.039779004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22404644829388,13.039046348994855]}"
000000000000000003dc_0,31.245000000000005,13.038911601702237,80.09293733257662,0.34150612,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08929915567595,13.039046348994855]}"
00000000000000001305_0,30.643333333333374,13.038911601702237,80.07488119536582,0.22071448,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.07133284999355,13.039046348994855]}"
00000000000000000581_0,30.640000000000043,13.039001433230649,79.92468287986104,0.23809524,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.92760240453443,13.039046348994855]}"
000000000000000011a3_0,31.350000000000023,13.03909126475906,80.10066284402005,0.4034311,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.09828230851714,13.039046348994855]}"
00000000000000000a33_0,30.643333333333374,13.039181096287471,80.07236591257029,0.19716138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.07133284999355,13.039046348994855]}"
000000000000000011f9_0,31.80000000000001,13.039270927815885,80.04272150819435,0.05200126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04438339146996,13.039046348994855]}"
000000000000000008a2_0,32.923333333333346,13.039360759344296,79.96870032878289,0.34986314,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.97251816874041,13.039046348994855]}"
00000000000000000eb6_0,33.43333333333334,13.039360759344296,79.96097481733946,0.26072386,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.96353501589921,13.039046348994855]}"
000000000000000011c7_0,31.27000000000004,13.039360759344296,79.98621747682323,0.43206778,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9904844744228,13.039046348994855]}"
00000000000000000700_0,31.454000000000065,13.039450590872708,79.9996023745566,0.19575785,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.999467627264,13.039046348994855]}"
0000000000000000004b_0,32.85400000000004,13.039630253929532,79.95028486545844,0.2759318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.95455186305801,13.039046348994855]}"
0000000000000000022c_0,34.52000000000004,13.039630253929532,80.17486368648832,0.31209758,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1791306840879,13.039046348994855]}"
00000000000000000598_0,33.35000000000002,13.039720085457944,80.10578324113953,0.068469256,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.10726546135834,13.039046348994855]}"
0000000000000000134f_0,32.55500000000001,13.039720085457944,79.87536537076288,0.14273243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.87370348748726,13.039046348994855]}"
00000000000000000e2e_0,31.716666666666697,13.039809916986355,80.05736404732549,0.18770131,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.05336654431116,13.039046348994855]}"
00000000000000000dda_0,30.5866666666667,13.039899748514769,80.07991176095689,0.03995064,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08031600283475,13.039046348994855]}"
00000000000000000321_0,33.53666666666669,13.040169243100003,80.11548504620802,0.15369907,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.11624861419953,13.039046348994855]}"
000000000000000010bb_0,33.43333333333334,13.040259074628416,79.96483757306117,0.27330962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.96353501589921,13.039046348994855]}"
0000000000000000048f_0,28.954000000000065,13.040348906156828,79.82982078585802,0.50359243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.82878772328128,13.039046348994855]}"
0000000000000000047f_0,30.774000000000058,13.040528569213652,79.98235472110152,0.42377025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9815013215816,13.039046348994855]}"
00000000000000000d53_0,32.190000000000055,13.040708232270475,79.86844834307516,0.19170654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.86472033464607,13.039046348994855]}"
00000000000000000ec9_0,33.950000000000045,13.040708232270475,80.13228354202106,0.14659229,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.13421491988191,13.039046348994855]}"
00000000000000000978_0,29.665999999999997,13.040798063798887,79.84554130333011,0.42743433,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.84675402896367,13.039046348994855]}"
0000000000000000009e_0,34.52000000000004,13.040977726855711,80.17935526290891,0.12624495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1791306840879,13.039046348994855]}"
00000000000000000203_0,33.43333333333334,13.040977726855711,79.96492740458959,0.27078736,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.96353501589921,13.039046348994855]}"
00000000000000000fde_0,31.454000000000065,13.041157389912534,80.00247698346578,0.35760462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.999467627264,13.039046348994855]}"
00000000000000000ace_0,33.35000000000002,13.041247221440948,80.11126296437266,0.11874417,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.10726546135834,13.039046348994855]}"
00000000000000000f45_0,33.35000000000002,13.041247221440948,80.10901717616237,0.10778837,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.10726546135834,13.039046348994855]}"
00000000000000000655_0,32.190000000000055,13.041337052969359,79.86629238639327,0.099964924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.86472033464607,13.039046348994855]}"
00000000000000000551_0,34.110000000000014,13.04142688449777,80.15932283207306,0.2758678,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1611643784055,13.039046348994855]}"
00000000000000000624_0,33.940000000000055,13.041516716026184,80.25418492607608,0.32183146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25099590681745,13.039046348994855]}"
000000000000000008a5_0,31.245000000000005,13.041516716026184,80.09185935423568,0.27648428,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08929915567595,13.039046348994855]}"
00000000000000000b0c_0,31.462000000000046,13.041516716026184,79.93429485340111,0.38829407,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.93658555737562,13.039046348994855]}"
00000000000000000bb7_0,30.5866666666667,13.041606547554595,80.07838462497388,0.035921898,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08031600283475,13.039046348994855]}"
000000000000000001f2_0,31.80000000000001,13.041696379083007,80.04523679098988,0.4755043,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04438339146996,13.039046348994855]}"
0000000000000000052f_0,33.53666666666669,13.041696379083007,80.11350875258296,0.08077821,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.11624861419953,13.039046348994855]}"
00000000000000000bfc_0,28.954000000000065,13.041696379083007,79.83071910114214,0.49275616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.82878772328128,13.039046348994855]}"
